1,1,577.8027671219579,577.8011277449025,577.8027671219579,647.3514452914176,321.8451136907594,647.3514452913846
1,2,663.2670864350619,663.2386500425571,663.2670864350619,837.3628512131395,0.0,837.362851213156
1,3,755.8346712740741,755.8344588797213,755.8346712740741,716.0541010630756,416.7361884118171,716.0541010630014
2,1,765.9674594557143,765.9667710266326,765.9674594557148,604.2595488807485,480.6845742071427,604.2595488807362
2,2,904.1344955190266,904.1344088303808,904.1344955190266,610.8090600208557,490.5660116183584,610.8090600208578
2,3,970.1934228021155,970.1927487969424,970.1934228021155,842.7204444091265,373.3437100993042,842.7204444091594
3,1,1000.0,999.9994304390935,1000.0,694.140610042815,471.71057963218885,694.1406100428009
3,2,769.5149100433532,769.5127357477395,769.5149100433537,863.9827695012592,189.0702765842633,863.9827695012262
3,3,922.6352211291265,922.61605883715,922.6352211291265,1000.0,45.8245052885548,999.9999999998695
